ENSG00000142676	ENSG00000142676
ENSG00000164010	ENSG00000164010
ENSG00000121851	ENSG00000121851
ENSG00000121851	ENSG00000113356
ENSG00000116584	ENSG00000116584
ENSG00000116584	ENSG00000104880
ENSG00000198929	ENSG00000198929
ENSG00000143702	ENSG00000143702
ENSG00000077150	ENSG00000077150
ENSG00000077150	ENSG00000109320
ENSG00000197771	ENSG00000197771
ENSG00000177106	ENSG00000177106
ENSG00000177106	ENSG00000131037
ENSG00000187486	ENSG00000187486
ENSG00000140988	ENSG00000140988
ENSG00000102893	ENSG00000102893
ENSG00000102893	ENSG00000067177
ENSG00000102893	ENSG00000044446
ENSG00000159593	ENSG00000159593
ENSG00000083454	ENSG00000083454
ENSG00000170222	ENSG00000170222
ENSG00000131475	ENSG00000131475
ENSG00000125458	ENSG00000125458
ENSG00000152217	ENSG00000152217
ENSG00000166347	ENSG00000166347
ENSG00000129932	ENSG00000129932
ENSG00000132024	ENSG00000132024
ENSG00000105655	ENSG00000105655
ENSG00000105254	ENSG00000105254
ENSG00000105372	ENSG00000105372
ENSG00000130749	ENSG00000130749
ENSG00000115738	ENSG00000115738
ENSG00000157856	ENSG00000157856
ENSG00000115970	ENSG00000115970
ENSG00000115317	ENSG00000115317
ENSG00000115317	ENSG00000166033
ENSG00000153086	ENSG00000153086
ENSG00000077380	ENSG00000077380
ENSG00000077380	ENSG00000158560
ENSG00000270757	ENSG00000270757
ENSG00000204120	ENSG00000204120
ENSG00000125818	ENSG00000125818
ENSG00000101447	ENSG00000101447
ENSG00000087510	ENSG00000087510
ENSG00000198862	ENSG00000198862
ENSG00000156299	ENSG00000156299
ENSG00000156299	ENSG00000146426
ENSG00000160202	ENSG00000160202
ENSG00000160202	ENSG00000004776
ENSG00000160202	ENSG00000109846
ENSG00000160202	ENSG00000106211
ENSG00000160202	ENSG00000170276
ENSG00000100385	ENSG00000100385
ENSG00000100413	ENSG00000100413
ENSG00000077097	ENSG00000077097
ENSG00000243477	ENSG00000243477
ENSG00000144843	ENSG00000144843
ENSG00000169714	ENSG00000169714
ENSG00000120742	ENSG00000120742
ENSG00000174799	ENSG00000174799
ENSG00000109475	ENSG00000109475
ENSG00000164163	ENSG00000164163
ENSG00000186352	ENSG00000186352
ENSG00000205765	ENSG00000205765
ENSG00000214944	ENSG00000214944
ENSG00000145743	ENSG00000145743
ENSG00000031003	ENSG00000031003
ENSG00000031003	ENSG00000138640
ENSG00000124588	ENSG00000124588
ENSG00000124588	ENSG00000181019
ENSG00000204227	ENSG00000204227
ENSG00000124659	ENSG00000124659
ENSG00000112208	ENSG00000112208
ENSG00000112335	ENSG00000112335
ENSG00000197442	ENSG00000197442
ENSG00000185345	ENSG00000185345
ENSG00000214960	ENSG00000214960
ENSG00000065883	ENSG00000065883
ENSG00000009950	ENSG00000009950
ENSG00000006453	ENSG00000006453
ENSG00000006453	ENSG00000175866
ENSG00000006453	ENSG00000128298
ENSG00000164597	ENSG00000164597
ENSG00000168495	ENSG00000168495
ENSG00000147465	ENSG00000147465
ENSG00000137561	ENSG00000137561
ENSG00000137561	ENSG00000140522
ENSG00000107036	ENSG00000107036
ENSG00000137076	ENSG00000137076
ENSG00000135018	ENSG00000135018
ENSG00000135018	ENSG00000188021
ENSG00000135018	ENSG00000160803
ENSG00000135018	ENSG00000175520
ENSG00000135018	ENSG00000175518
ENSG00000136783	ENSG00000136783
ENSG00000165219	ENSG00000165219
ENSG00000130707	ENSG00000130707
ENSG00000185104	ENSG00000185104
ENSG00000116791	ENSG00000116791
ENSG00000116791	ENSG00000140263
ENSG00000116791	ENSG00000196616
ENSG00000116791	ENSG00000197894
ENSG00000116791	ENSG00000172955
ENSG00000116791	ENSG00000187758
ENSG00000116791	ENSG00000248144
ENSG00000116791	ENSG00000196344
ENSG00000116791	ENSG00000198099
ENSG00000116791	ENSG00000205758
ENSG00000116791	ENSG00000115129
ENSG00000134259	ENSG00000134259
ENSG00000143416	ENSG00000143416
ENSG00000145016	ENSG00000145016
ENSG00000163281	ENSG00000163281
ENSG00000163281	ENSG00000113552
ENSG00000153130	ENSG00000153130
ENSG00000129187	ENSG00000129187
ENSG00000145604	ENSG00000145604
ENSG00000173221	ENSG00000173221
ENSG00000112679	ENSG00000112679
ENSG00000112679	ENSG00000149599
ENSG00000112679	ENSG00000198252
ENSG00000112679	ENSG00000108861
ENSG00000112312	ENSG00000112312
ENSG00000124767	ENSG00000124767
ENSG00000112144	ENSG00000112144
ENSG00000112249	ENSG00000112249
ENSG00000106305	ENSG00000106305
ENSG00000106355	ENSG00000106355
ENSG00000106355	ENSG00000164167
ENSG00000106355	ENSG00000139343
ENSG00000106355	ENSG00000182004
ENSG00000106355	ENSG00000143977
ENSG00000106355	ENSG00000130332
ENSG00000106355	ENSG00000125743
ENSG00000106355	ENSG00000170860
ENSG00000106355	ENSG00000172850
ENSG00000241258	ENSG00000241258
ENSG00000242265	ENSG00000242265
ENSG00000131558	ENSG00000131558
ENSG00000104695	ENSG00000104695
ENSG00000104695	ENSG00000149923
ENSG00000104695	ENSG00000113575
ENSG00000104695	ENSG00000119414
ENSG00000104695	ENSG00000172531
ENSG00000104695	ENSG00000213639
ENSG00000104695	ENSG00000186298
ENSG00000104312	ENSG00000104312
ENSG00000156804	ENSG00000156804
ENSG00000106733	ENSG00000106733
ENSG00000106733	ENSG00000077009
ENSG00000119523	ENSG00000119523
ENSG00000148335	ENSG00000148335
ENSG00000186193	ENSG00000186193
ENSG00000275581	ENSG00000275581
ENSG00000008056	ENSG00000008056
ENSG00000184675	ENSG00000184675
ENSG00000183918	ENSG00000183918
ENSG00000183918	ENSG00000198574
ENSG00000284901	ENSG00000284901
ENSG00000284901	ENSG00000175792
ENSG00000284901	ENSG00000183207
ENSG00000171680	ENSG00000171680
ENSG00000058453	ENSG00000058453
ENSG00000058453	ENSG00000126001
ENSG00000058453	ENSG00000117724
ENSG00000157978	ENSG00000157978
ENSG00000132763	ENSG00000132763
ENSG00000142856	ENSG00000142856
ENSG00000137942	ENSG00000137942
ENSG00000137942	ENSG00000125733
ENSG00000137942	ENSG00000187239
ENSG00000116489	ENSG00000116489
ENSG00000116489	ENSG00000198898
ENSG00000116489	ENSG00000177938
ENSG00000143384	ENSG00000143384
ENSG00000203782	ENSG00000203782
ENSG00000163382	ENSG00000163382
ENSG00000143164	ENSG00000143164
ENSG00000182795	ENSG00000182795
ENSG00000067064	ENSG00000067064
ENSG00000067064	ENSG00000148377
ENSG00000138326	ENSG00000138326
ENSG00000235376	ENSG00000235376
ENSG00000235376	ENSG00000197713
ENSG00000165660	ENSG00000165660
ENSG00000132254	ENSG00000132254
ENSG00000132254	ENSG00000164144
ENSG00000129173	ENSG00000129173
ENSG00000165912	ENSG00000165912
ENSG00000165912	ENSG00000124507
ENSG00000165912	ENSG00000100266
ENSG00000162231	ENSG00000162231
ENSG00000162231	ENSG00000269405
ENSG00000173039	ENSG00000173039
ENSG00000173039	ENSG00000104856
ENSG00000173039	ENSG00000162924
ENSG00000149547	ENSG00000149547
ENSG00000181929	ENSG00000181929
ENSG00000181929	ENSG00000115592
ENSG00000181852	ENSG00000181852
ENSG00000111530	ENSG00000111530
ENSG00000111530	ENSG00000144712
ENSG00000084110	ENSG00000084110
ENSG00000163625	ENSG00000163625
ENSG00000164162	ENSG00000164162
ENSG00000151725	ENSG00000151725
ENSG00000145592	ENSG00000145592
ENSG00000112874	ENSG00000112874
ENSG00000181163	ENSG00000181163
ENSG00000151914	ENSG00000151914
ENSG00000081087	ENSG00000081087
ENSG00000135525	ENSG00000135525
ENSG00000135525	ENSG00000116871
ENSG00000077800	ENSG00000077800
ENSG00000077800	ENSG00000096060
ENSG00000077800	ENSG00000004478
ENSG00000077800	ENSG00000105701
ENSG00000164715	ENSG00000164715
ENSG00000122786	ENSG00000122786
ENSG00000013374	ENSG00000013374
ENSG00000275074	ENSG00000275074
ENSG00000187840	ENSG00000187840
ENSG00000137563	ENSG00000137563
ENSG00000175305	ENSG00000175305
ENSG00000175305	ENSG00000105173
ENSG00000198467	ENSG00000198467
ENSG00000198467	ENSG00000143549
ENSG00000198467	ENSG00000167460
ENSG00000198467	ENSG00000140416
ENSG00000165105	ENSG00000165105
ENSG00000136824	ENSG00000136824
ENSG00000136824	ENSG00000108055
ENSG00000136824	ENSG00000072501
ENSG00000136824	ENSG00000077935
ENSG00000136824	ENSG00000113810
ENSG00000107130	ENSG00000107130
ENSG00000107130	ENSG00000185774
ENSG00000107130	ENSG00000115041
ENSG00000107130	ENSG00000121905
ENSG00000107130	ENSG00000104490
ENSG00000107130	ENSG00000163032
ENSG00000107130	ENSG00000187446
ENSG00000107130	ENSG00000221823
ENSG00000107130	ENSG00000088992
ENSG00000086717	ENSG00000086717
ENSG00000086717	ENSG00000156194
ENSG00000068400	ENSG00000068400
ENSG00000166681	ENSG00000166681
ENSG00000166681	ENSG00000102409
ENSG00000147256	ENSG00000147256
ENSG00000185515	ENSG00000185515
ENSG00000116285	ENSG00000116285
ENSG00000074964	ENSG00000074964
ENSG00000074964	ENSG00000104728
ENSG00000074964	ENSG00000274726
ENSG00000090273	ENSG00000090273
ENSG00000054116	ENSG00000054116
ENSG00000054116	ENSG00000173626
ENSG00000142864	ENSG00000142864
ENSG00000142864	ENSG00000130956
ENSG00000162688	ENSG00000162688
ENSG00000213190	ENSG00000213190
ENSG00000197956	ENSG00000197956
ENSG00000197956	ENSG00000163221
ENSG00000197956	ENSG00000163220
ENSG00000197956	ENSG00000143546
ENSG00000197956	ENSG00000160307
ENSG00000197956	ENSG00000188015
ENSG00000197956	ENSG00000189171
ENSG00000197956	ENSG00000188643
ENSG00000197956	ENSG00000143556
ENSG00000197956	ENSG00000184330
ENSG00000163568	ENSG00000163568
ENSG00000118193	ENSG00000118193
ENSG00000143476	ENSG00000143476
ENSG00000116906	ENSG00000116906
ENSG00000171862	ENSG00000171862
ENSG00000171862	ENSG00000132958
ENSG00000171862	ENSG00000274391
ENSG00000154493	ENSG00000154493
ENSG00000166441	ENSG00000166441
ENSG00000152219	ENSG00000152219
ENSG00000030066	ENSG00000030066
ENSG00000176485	ENSG00000176485
ENSG00000176485	ENSG00000133328
ENSG00000176485	ENSG00000133321
ENSG00000175115	ENSG00000175115
ENSG00000137513	ENSG00000137513
ENSG00000137513	ENSG00000115866
ENSG00000137513	ENSG00000134440
ENSG00000137513	ENSG00000065427
ENSG00000150782	ENSG00000150782
ENSG00000151702	ENSG00000151702
ENSG00000139112	ENSG00000139112
ENSG00000139112	ENSG00000170296
ENSG00000139112	ENSG00000034713
ENSG00000139112	ENSG00000101460
ENSG00000139112	ENSG00000258102
ENSG00000139112	ENSG00000197769
ENSG00000139112	ENSG00000140941
ENSG00000123106	ENSG00000123106
ENSG00000167588	ENSG00000167588
ENSG00000167588	ENSG00000152642
ENSG00000110958	ENSG00000110958
ENSG00000135679	ENSG00000135679
ENSG00000111300	ENSG00000111300
ENSG00000150459	ENSG00000150459
ENSG00000133112	ENSG00000133112
ENSG00000152767	ENSG00000152767
ENSG00000152767	ENSG00000006607
ENSG00000215271	ENSG00000215271
ENSG00000100934	ENSG00000100934
ENSG00000100934	ENSG00000101310
ENSG00000032219	ENSG00000032219
ENSG00000119685	ENSG00000119685
ENSG00000140264	ENSG00000140264
ENSG00000140264	ENSG00000172058
ENSG00000067225	ENSG00000067225
ENSG00000067225	ENSG00000143627
ENSG00000154237	ENSG00000154237
ENSG00000134324	ENSG00000134324
ENSG00000134324	ENSG00000101577
ENSG00000198522	ENSG00000198522
ENSG00000059728	ENSG00000059728
ENSG00000059728	ENSG00000119950
ENSG00000163586	ENSG00000163586
ENSG00000163586	ENSG00000170323
ENSG00000163586	ENSG00000121769
ENSG00000163586	ENSG00000164687
ENSG00000163586	ENSG00000205186
ENSG00000163586	ENSG00000164434
ENSG00000163586	ENSG00000197416
ENSG00000163586	ENSG00000114113
ENSG00000163586	ENSG00000114115
ENSG00000163586	ENSG00000166426
ENSG00000163586	ENSG00000143320
ENSG00000163586	ENSG00000170231
ENSG00000163586	ENSG00000145384
ENSG00000115008	ENSG00000115008
ENSG00000116095	ENSG00000116095
ENSG00000055044	ENSG00000055044
ENSG00000132330	ENSG00000132330
ENSG00000132330	ENSG00000244005
ENSG00000198646	ENSG00000198646
ENSG00000124257	ENSG00000124257
ENSG00000171858	ENSG00000171858
ENSG00000186970	ENSG00000186970
ENSG00000186970	ENSG00000197683
ENSG00000186970	ENSG00000240432
ENSG00000186970	ENSG00000182816
ENSG00000186970	ENSG00000198390
ENSG00000186970	ENSG00000186971
ENSG00000186970	ENSG00000182591
ENSG00000142197	ENSG00000142197
ENSG00000142197	ENSG00000083097
ENSG00000161133	ENSG00000161133
ENSG00000161133	ENSG00000184979
ENSG00000133422	ENSG00000133422
ENSG00000100211	ENSG00000100211
ENSG00000188677	ENSG00000188677
ENSG00000188677	ENSG00000197702
ENSG00000213672	ENSG00000213672
ENSG00000163930	ENSG00000163930
ENSG00000173193	ENSG00000173193
ENSG00000114054	ENSG00000114054
ENSG00000114054	ENSG00000131844
ENSG00000114209	ENSG00000114209
ENSG00000156136	ENSG00000156136
ENSG00000156136	ENSG00000114956
ENSG00000151247	ENSG00000151247
ENSG00000151247	ENSG00000135930
ENSG00000151247	ENSG00000163412
ENSG00000050730	ENSG00000050730
ENSG00000151790	ENSG00000151790
ENSG00000228716	ENSG00000228716
ENSG00000184840	ENSG00000184840
ENSG00000112041	ENSG00000112041
ENSG00000112041	ENSG00000166402
ENSG00000170734	ENSG00000170734
ENSG00000065833	ENSG00000065833
ENSG00000111885	ENSG00000111885
ENSG00000055208	ENSG00000055208
ENSG00000055208	ENSG00000157625
ENSG00000106268	ENSG00000106268
ENSG00000106268	ENSG00000136159
ENSG00000106031	ENSG00000106031
ENSG00000196262	ENSG00000196262
ENSG00000135164	ENSG00000135164
ENSG00000087077	ENSG00000087077
ENSG00000087077	ENSG00000159840
ENSG00000087077	ENSG00000145012
ENSG00000087077	ENSG00000162458
ENSG00000087077	ENSG00000129474
ENSG00000087077	ENSG00000144791
ENSG00000258227	ENSG00000258227
ENSG00000120899	ENSG00000120899
ENSG00000120899	ENSG00000169398
ENSG00000168172	ENSG00000168172
ENSG00000168172	ENSG00000134709
ENSG00000168172	ENSG00000095066
ENSG00000155096	ENSG00000155096
ENSG00000155096	ENSG00000115758
ENSG00000155096	ENSG00000142920
ENSG00000178209	ENSG00000178209
ENSG00000107338	ENSG00000107338
ENSG00000136861	ENSG00000136861
ENSG00000148346	ENSG00000148346
ENSG00000160293	ENSG00000160293
ENSG00000160293	ENSG00000134215
ENSG00000160293	ENSG00000141968
ENSG00000131263	ENSG00000131263
ENSG00000131725	ENSG00000131725
ENSG00000124260	ENSG00000124260
ENSG00000124260	ENSG00000046774
ENSG00000124260	ENSG00000185247
ENSG00000283767	ENSG00000283767
ENSG00000283767	ENSG00000260596
ENSG00000157881	ENSG00000157881
ENSG00000121774	ENSG00000121774
ENSG00000116171	ENSG00000116171
ENSG00000142867	ENSG00000142867
ENSG00000186141	ENSG00000186141
ENSG00000163202	ENSG00000163202
ENSG00000163202	ENSG00000186844
ENSG00000135838	ENSG00000135838
ENSG00000122188	ENSG00000122188
ENSG00000117009	ENSG00000117009
ENSG00000107537	ENSG00000107537
ENSG00000213551	ENSG00000213551
ENSG00000119938	ENSG00000119938
ENSG00000154096	ENSG00000154096
ENSG00000152556	ENSG00000152556
ENSG00000152556	ENSG00000141959
ENSG00000152556	ENSG00000067057
ENSG00000170473	ENSG00000170473
ENSG00000184575	ENSG00000184575
ENSG00000173588	ENSG00000173588
ENSG00000139437	ENSG00000139437
ENSG00000152137	ENSG00000152137
ENSG00000177169	ENSG00000177169
ENSG00000133104	ENSG00000133104
ENSG00000083520	ENSG00000083520
ENSG00000083520	ENSG00000166938
ENSG00000165795	ENSG00000165795
ENSG00000165795	ENSG00000103034
ENSG00000165795	ENSG00000104419
ENSG00000182636	ENSG00000182636
ENSG00000174444	ENSG00000174444
ENSG00000140577	ENSG00000140577
ENSG00000140577	ENSG00000105662
ENSG00000153406	ENSG00000153406
ENSG00000122257	ENSG00000122257
ENSG00000103549	ENSG00000103549
ENSG00000070915	ENSG00000070915
ENSG00000070915	ENSG00000064651
ENSG00000132612	ENSG00000132612
ENSG00000132612	ENSG00000119541
ENSG00000167705	ENSG00000167705
ENSG00000167705	ENSG00000188026
ENSG00000129235	ENSG00000129235
ENSG00000108448	ENSG00000108448
ENSG00000108448	ENSG00000221926
ENSG00000198443	ENSG00000198443
ENSG00000198443	ENSG00000212722
ENSG00000198443	ENSG00000240871
ENSG00000198443	ENSG00000263229
ENSG00000198443	ENSG00000204880
ENSG00000198443	ENSG00000212721
ENSG00000198443	ENSG00000198090
ENSG00000198443	ENSG00000198271
ENSG00000198443	ENSG00000171396
ENSG00000198443	ENSG00000196156
ENSG00000198443	ENSG00000244537
ENSG00000198443	ENSG00000188581
ENSG00000198443	ENSG00000221852
ENSG00000198443	ENSG00000204887
ENSG00000198443	ENSG00000221880
ENSG00000198443	ENSG00000212725
ENSG00000198443	ENSG00000214518
ENSG00000198443	ENSG00000212724
ENSG00000131473	ENSG00000131473
ENSG00000141198	ENSG00000141198
ENSG00000141198	ENSG00000100284
ENSG00000198265	ENSG00000198265
ENSG00000161547	ENSG00000161547
ENSG00000161547	ENSG00000263465
ENSG00000161547	ENSG00000188529
ENSG00000161547	ENSG00000100650
ENSG00000154040	ENSG00000154040
ENSG00000141682	ENSG00000141682
ENSG00000130005	ENSG00000130005
ENSG00000130255	ENSG00000130255
ENSG00000130159	ENSG00000130159
ENSG00000130313	ENSG00000130313
ENSG00000213965	ENSG00000213965
ENSG00000090924	ENSG00000090924
ENSG00000162959	ENSG00000162959
ENSG00000115421	ENSG00000115421
ENSG00000116096	ENSG00000116096
ENSG00000115073	ENSG00000115073
ENSG00000115073	ENSG00000138107
ENSG00000115073	ENSG00000107796
ENSG00000115073	ENSG00000184009
ENSG00000115073	ENSG00000075624
ENSG00000115073	ENSG00000163017
ENSG00000115073	ENSG00000143632
ENSG00000115073	ENSG00000159251
ENSG00000115073	ENSG00000138071
ENSG00000115073	ENSG00000115091
ENSG00000115073	ENSG00000131966
ENSG00000074054	ENSG00000074054
ENSG00000153250	ENSG00000153250
ENSG00000153250	ENSG00000144642
ENSG00000153250	ENSG00000076067
ENSG00000138413	ENSG00000138413
ENSG00000138413	ENSG00000182054
ENSG00000172482	ENSG00000172482
ENSG00000132640	ENSG00000132640
ENSG00000132640	ENSG00000184887
ENSG00000132640	ENSG00000064726
ENSG00000132640	ENSG00000133243
ENSG00000124214	ENSG00000124214
ENSG00000185437	ENSG00000185437
ENSG00000100220	ENSG00000100220
ENSG00000187051	ENSG00000187051
ENSG00000138892	ENSG00000138892
ENSG00000154767	ENSG00000154767
ENSG00000093217	ENSG00000093217
ENSG00000185909	ENSG00000185909
ENSG00000272886	ENSG00000272886
ENSG00000272886	ENSG00000151065
ENSG00000182504	ENSG00000182504
ENSG00000159650	ENSG00000159650
ENSG00000114346	ENSG00000114346
ENSG00000163960	ENSG00000163960
ENSG00000118804	ENSG00000118804
ENSG00000142731	ENSG00000142731
ENSG00000129116	ENSG00000129116
ENSG00000164611	ENSG00000164611
ENSG00000198837	ENSG00000198837
ENSG00000198837	ENSG00000174485
ENSG00000162735	ENSG00000162735
ENSG00000143207	ENSG00000143207
ENSG00000163431	ENSG00000163431
ENSG00000152904	ENSG00000152904
ENSG00000057608	ENSG00000057608
ENSG00000057608	ENSG00000203879
ENSG00000156521	ENSG00000156521
ENSG00000119922	ENSG00000119922
ENSG00000119922	ENSG00000119917
ENSG00000119922	ENSG00000204010
ENSG00000119922	ENSG00000185745
ENSG00000119922	ENSG00000152778
ENSG00000119929	ENSG00000119929
ENSG00000021762	ENSG00000021762
ENSG00000021762	ENSG00000091039
ENSG00000110321	ENSG00000110321
ENSG00000110422	ENSG00000110422
ENSG00000110422	ENSG00000163349
ENSG00000173113	ENSG00000173113
ENSG00000254986	ENSG00000254986
ENSG00000165714	ENSG00000165714
ENSG00000135503	ENSG00000135503
ENSG00000135503	ENSG00000163513
ENSG00000123349	ENSG00000123349
ENSG00000123329	ENSG00000123329
ENSG00000123329	ENSG00000165322
ENSG00000153233	ENSG00000153233
ENSG00000184047	ENSG00000184047
ENSG00000151846	ENSG00000151846
ENSG00000151846	ENSG00000070756
ENSG00000151846	ENSG00000101104
ENSG00000151846	ENSG00000090621
ENSG00000134900	ENSG00000134900
ENSG00000129535	ENSG00000129535
ENSG00000165501	ENSG00000165501
ENSG00000100591	ENSG00000100591
ENSG00000126214	ENSG00000126214
ENSG00000126214	ENSG00000174996
ENSG00000140319	ENSG00000140319
ENSG00000179151	ENSG00000179151
ENSG00000103942	ENSG00000103942
ENSG00000103942	ENSG00000051128
ENSG00000103942	ENSG00000152413
ENSG00000206177	ENSG00000206177
ENSG00000206177	ENSG00000086506
ENSG00000206177	ENSG00000188536
ENSG00000206177	ENSG00000130656
ENSG00000206177	ENSG00000213934
ENSG00000206177	ENSG00000244734
ENSG00000206177	ENSG00000223609
ENSG00000206177	ENSG00000284931
ENSG00000206177	ENSG00000196565
ENSG00000206177	ENSG00000213931
ENSG00000206177	ENSG00000161544
ENSG00000206177	ENSG00000198125
ENSG00000162063	ENSG00000162063
ENSG00000135722	ENSG00000135722
ENSG00000135722	ENSG00000005812
ENSG00000198931	ENSG00000198931
ENSG00000174282	ENSG00000174282
ENSG00000004139	ENSG00000004139
ENSG00000131771	ENSG00000131771
ENSG00000068079	ENSG00000068079
ENSG00000068079	ENSG00000123609
ENSG00000159182	ENSG00000159182
ENSG00000141378	ENSG00000141378
ENSG00000108469	ENSG00000108469
ENSG00000141577	ENSG00000141577
ENSG00000101665	ENSG00000101665
ENSG00000101665	ENSG00000137834
ENSG00000101665	ENSG00000170365
ENSG00000101665	ENSG00000120693
ENSG00000101665	ENSG00000166949
ENSG00000101665	ENSG00000175387
ENSG00000101665	ENSG00000113658
ENSG00000101665	ENSG00000141646
ENSG00000226742	ENSG00000226742
ENSG00000226742	ENSG00000230989
ENSG00000099785	ENSG00000099785
ENSG00000105141	ENSG00000105141
ENSG00000105141	ENSG00000196954
ENSG00000105141	ENSG00000137757
ENSG00000105141	ENSG00000137752
ENSG00000105141	ENSG00000164305
ENSG00000105141	ENSG00000165806
ENSG00000105141	ENSG00000138794
ENSG00000105141	ENSG00000132906
ENSG00000167641	ENSG00000167641
ENSG00000178980	ENSG00000178980
ENSG00000134317	ENSG00000134317
ENSG00000119777	ENSG00000119777
ENSG00000143919	ENSG00000143919
ENSG00000115946	ENSG00000115946
ENSG00000153201	ENSG00000153201
ENSG00000150540	ENSG00000150540
ENSG00000003402	ENSG00000003402
ENSG00000003402	ENSG00000003400
ENSG00000003402	ENSG00000064012
ENSG00000163482	ENSG00000163482
ENSG00000130561	ENSG00000130561
ENSG00000130561	ENSG00000141480
ENSG00000130561	ENSG00000137486
ENSG00000125877	ENSG00000125877
ENSG00000197183	ENSG00000197183
ENSG00000232263	ENSG00000232263
ENSG00000159082	ENSG00000159082
ENSG00000159082	ENSG00000078269
ENSG00000243156	ENSG00000243156
ENSG00000198911	ENSG00000198911
ENSG00000198911	ENSG00000072310
ENSG00000241553	ENSG00000241553
ENSG00000163832	ENSG00000163832
ENSG00000145050	ENSG00000145050
ENSG00000180353	ENSG00000180353
ENSG00000180353	ENSG00000136279
ENSG00000180353	ENSG00000288401
ENSG00000180353	ENSG00000085733
ENSG00000138246	ENSG00000138246
ENSG00000214367	ENSG00000214367
ENSG00000151552	ENSG00000151552
ENSG00000084093	ENSG00000084093
ENSG00000174720	ENSG00000174720
ENSG00000151623	ENSG00000151623
ENSG00000288622	ENSG00000288622
ENSG00000164172	ENSG00000164172
ENSG00000172795	ENSG00000172795
ENSG00000237693	ENSG00000237693
ENSG00000168566	ENSG00000168566
ENSG00000137309	ENSG00000137309
ENSG00000119899	ENSG00000119899
ENSG00000203797	ENSG00000203797
ENSG00000203797	ENSG00000110887
ENSG00000130396	ENSG00000130396
ENSG00000106605	ENSG00000106605
ENSG00000158517	ENSG00000158517
ENSG00000106244	ENSG00000106244
ENSG00000180190	ENSG00000180190
ENSG00000147457	ENSG00000147457
ENSG00000147526	ENSG00000147526
ENSG00000147669	ENSG00000147669
ENSG00000105339	ENSG00000105339
ENSG00000147874	ENSG00000147874
ENSG00000159921	ENSG00000159921
ENSG00000095203	ENSG00000095203
ENSG00000136830	ENSG00000136830
ENSG00000136830	ENSG00000135842
ENSG00000107263	ENSG00000107263
ENSG00000101843	ENSG00000101843
ENSG00000101843	ENSG00000064490
ENSG00000101843	ENSG00000164331
ENSG00000129675	ENSG00000129675
ENSG00000129675	ENSG00000102606
ENSG00000127054	ENSG00000127054
ENSG00000175279	ENSG00000175279
ENSG00000158786	ENSG00000158786
ENSG00000130766	ENSG00000130766
ENSG00000130766	ENSG00000080546
ENSG00000137955	ENSG00000137955
ENSG00000137955	ENSG00000257365
ENSG00000116266	ENSG00000116266
ENSG00000116266	ENSG00000136854
ENSG00000116266	ENSG00000076944
ENSG00000116266	ENSG00000092108
ENSG00000116830	ENSG00000116830
ENSG00000159377	ENSG00000159377
ENSG00000159377	ENSG00000126067
ENSG00000159377	ENSG00000204264
ENSG00000159377	ENSG00000100804
ENSG00000159377	ENSG00000206298
ENSG00000159377	ENSG00000222028
ENSG00000159377	ENSG00000240508
ENSG00000159377	ENSG00000239836
ENSG00000159377	ENSG00000142507
ENSG00000159377	ENSG00000205220
ENSG00000159377	ENSG00000136930
ENSG00000116183	ENSG00000116183
ENSG00000163435	ENSG00000163435
ENSG00000136628	ENSG00000136628
ENSG00000143669	ENSG00000143669
ENSG00000180817	ENSG00000180817
ENSG00000180817	ENSG00000138777
ENSG00000213341	ENSG00000213341
ENSG00000213341	ENSG00000104365
ENSG00000151532	ENSG00000151532
ENSG00000151532	ENSG00000100568
ENSG00000148803	ENSG00000148803
ENSG00000110713	ENSG00000110713
ENSG00000110429	ENSG00000110429
ENSG00000126432	ENSG00000126432
ENSG00000174483	ENSG00000174483
ENSG00000082805	ENSG00000082805
ENSG00000094914	ENSG00000094914
ENSG00000166986	ENSG00000166986
ENSG00000111727	ENSG00000111727
ENSG00000154832	ENSG00000154832
ENSG00000127445	ENSG00000127445
ENSG00000105669	ENSG00000105669
ENSG00000099341	ENSG00000099341
ENSG00000105771	ENSG00000105771
ENSG00000205795	ENSG00000205795
ENSG00000115956	ENSG00000115956
ENSG00000176407	ENSG00000176407
ENSG00000075884	ENSG00000075884
ENSG00000128710	ENSG00000128710
ENSG00000085982	ENSG00000085982
ENSG00000125843	ENSG00000125843
ENSG00000101391	ENSG00000101391
ENSG00000196227	ENSG00000196227
ENSG00000206107	ENSG00000206107
ENSG00000159131	ENSG00000159131
ENSG00000142182	ENSG00000142182
ENSG00000070371	ENSG00000070371
ENSG00000070371	ENSG00000141367
ENSG00000239282	ENSG00000239282
ENSG00000239282	ENSG00000274070
ENSG00000100129	ENSG00000100129
ENSG00000114779	ENSG00000114779
ENSG00000144744	ENSG00000144744
ENSG00000145103	ENSG00000145103
ENSG00000113971	ENSG00000113971
ENSG00000114805	ENSG00000114805
ENSG00000163904	ENSG00000163904
ENSG00000168884	ENSG00000168884
ENSG00000109805	ENSG00000109805
ENSG00000145425	ENSG00000145425
ENSG00000095015	ENSG00000095015
ENSG00000132840	ENSG00000132840
ENSG00000132840	ENSG00000145692
ENSG00000249751	ENSG00000249751
ENSG00000177556	ENSG00000177556
ENSG00000270800	ENSG00000270800
ENSG00000112701	ENSG00000112701
ENSG00000123505	ENSG00000123505
ENSG00000034693	ENSG00000034693
ENSG00000156928	ENSG00000156928
ENSG00000128610	ENSG00000128610
